"Plot","Value","date","MAP","Index"
"S26",0.727336943149567,2022-04-26,5,"BNDVI"
"S27",0.735501110553741,2022-04-26,5,"BNDVI"
"S28",0.6025470495224,2022-04-26,5,"BNDVI"
"S29",0.603890359401703,2022-04-26,5,"BNDVI"
"S30",0.652590751647949,2022-04-26,5,"BNDVI"
"S31",0.667755007743835,2022-04-26,5,"BNDVI"
"S32",0.54953271150589,2022-04-26,5,"BNDVI"
"S33",0.614567518234253,2022-04-26,5,"BNDVI"
"E7",0.289959460496902,2022-04-26,5,"EVI"
"E8",0.339048832654953,2022-04-26,5,"EVI"
"E9",0.327189087867737,2022-04-26,5,"EVI"
"E10",0.293145030736923,2022-04-26,5,"EVI"
"E11",0.409068405628204,2022-04-26,5,"EVI"
"E12",0.388311788439751,2022-04-26,5,"EVI"
"E13",0.354209423065186,2022-04-26,5,"EVI"
"E14",0.357544124126434,2022-04-26,5,"EVI"
"E15",0.39234659075737,2022-04-26,5,"EVI"
"E16",0.356575906276703,2022-04-26,5,"EVI"
"E17",0.293914914131165,2022-04-26,5,"EVI"
"K01",0.313524648547173,2022-04-26,5,"EVI"
"K02",0.338892757892609,2022-04-26,5,"EVI"
"K03",0.320946961641312,2022-04-26,5,"EVI"
"K04",0.276630282402039,2022-04-26,5,"EVI"
"K05",0.354409217834473,2022-04-26,5,"EVI"
"K06",0.334702119231224,2022-04-26,5,"EVI"
"K07",0.384038269519806,2022-04-26,5,"EVI"
"K08",0.291456997394562,2022-04-26,5,"EVI"
"K09",0.210485845804214,2022-04-26,5,"EVI"
"K10",0.232451431453228,2022-04-26,5,"EVI"
"K11",0.22432242333889,2022-04-26,5,"EVI"
"K12",0.254525616765022,2022-04-26,5,"EVI"
"K13",0.117497988045216,2022-04-26,5,"EVI"
"K14",0.253675282001495,2022-04-26,5,"EVI"
"K15",0.250897586345673,2022-04-26,5,"EVI"
"S09",0.291873008012772,2022-04-26,5,"EVI"
"S13",0.258958861231804,2022-04-26,5,"EVI"
"S14",0.262705266475677,2022-04-26,5,"EVI"
"S15",0.249063178896904,2022-04-26,5,"EVI"
"S16",0.302894666790962,2022-04-26,5,"EVI"
"S17",0.285340398550034,2022-04-26,5,"EVI"
"S18",0.274207353591919,2022-04-26,5,"EVI"
"S19",0.277995139360428,2022-04-26,5,"EVI"
"S20",0.278886780142784,2022-04-26,5,"EVI"
"S21",0.292129397392273,2022-04-26,5,"EVI"
"S22",0.2931197732687,2022-04-26,5,"EVI"
"S23",0.313877284526825,2022-04-26,5,"EVI"
"S25",0.320074796676636,2022-04-26,5,"EVI"
"S26",0.442985653877258,2022-04-26,5,"EVI"
"S27",0.455124944448471,2022-04-26,5,"EVI"
"S28",0.242559626698494,2022-04-26,5,"EVI"
"S29",0.27962127327919,2022-04-26,5,"EVI"
"S30",0.34639447927475,2022-04-26,5,"EVI"
"S31",0.361847400665283,2022-04-26,5,"EVI"
"S32",0.193493068218231,2022-04-26,5,"EVI"
"S33",0.282169193029404,2022-04-26,5,"EVI"
"E7",2.0772385597229,2022-04-26,5,"RVI"
"E8",2.35907053947449,2022-04-26,5,"RVI"
"E9",2.18070650100708,2022-04-26,5,"RVI"
"E10",2.05338001251221,2022-04-26,5,"RVI"
"E11",3.13486838340759,2022-04-26,5,"RVI"
"E12",2.85077261924744,2022-04-26,5,"RVI"
"E13",2.45394730567932,2022-04-26,5,"RVI"
"E14",2.40625,2022-04-26,5,"RVI"
"E15",2.55475962162018,2022-04-26,5,"RVI"
"E16",2.39717435836792,2022-04-26,5,"RVI"
"E17",2.0446799993515,2022-04-26,5,"RVI"
"K01",2.16591191291809,2022-04-26,5,"RVI"
"K02",2.44913518428802,2022-04-26,5,"RVI"
"K03",2.1778085231781,2022-04-26,5,"RVI"
"K04",1.93736737966537,2022-04-26,5,"RVI"
"K05",2.51574468612671,2022-04-26,5,"RVI"
"K06",2.20444405078888,2022-04-26,5,"RVI"
"K07",2.65875554084778,2022-04-26,5,"RVI"
"K08",2.02158689498901,2022-04-26,5,"RVI"
"K09",1.63692831993103,2022-04-26,5,"RVI"
"K10",1.69819271564484,2022-04-26,5,"RVI"
"K11",1.67672824859619,2022-04-26,5,"RVI"
"K12",1.83557140827179,2022-04-26,5,"RVI"
"K13",1.29797500371933,2022-04-26,5,"RVI"
"K14",1.83484673500061,2022-04-26,5,"RVI"
"K15",1.77602517604828,2022-04-26,5,"RVI"
"S09",1.99645388126373,2022-04-26,5,"RVI"
"S13",1.79605555534363,2022-04-26,5,"RVI"
"S14",1.85309267044067,2022-04-26,5,"RVI"
"S15",1.75938403606415,2022-04-26,5,"RVI"
"S16",2.1124427318573,2022-04-26,5,"RVI"
"S17",1.94773131608963,2022-04-26,5,"RVI"
"S18",1.94312500953674,2022-04-26,5,"RVI"
"S19",1.90894722938538,2022-04-26,5,"RVI"
"S20",1.9580859541893,2022-04-26,5,"RVI"
"S21",2.00709676742554,2022-04-26,5,"RVI"
"S22",2.01763570308685,2022-04-26,5,"RVI"
"S23",2.09880256652832,2022-04-26,5,"RVI"
"S25",2.17018294334412,2022-04-26,5,"RVI"
"S26",3.27041339874268,2022-04-26,5,"RVI"
"S27",3.3415949344635,2022-04-26,5,"RVI"
"S28",2.01417899131775,2022-04-26,5,"RVI"
"S29",1.90883028507233,2022-04-26,5,"RVI"
"S30",2.32564854621887,2022-04-26,5,"RVI"
"S31",2.48123633861542,2022-04-26,5,"RVI"
"S32",1.5485212802887,2022-04-26,5,"RVI"
"S33",1.99401593208313,2022-04-26,5,"RVI"
"E7",-0.1440799087286,2022-04-26,5,"VIG"
"E8",-0.124944001436234,2022-04-26,5,"VIG"
"E9",-0.129829987883568,2022-04-26,5,"VIG"
"E10",-0.149697802960873,2022-04-26,5,"VIG"
"E11",-0.0598669834434986,2022-04-26,5,"VIG"
"E12",-0.0505063980817795,2022-04-26,5,"VIG"
"E13",-0.0816696882247925,2022-04-26,5,"VIG"
"E14",-0.104831367731094,2022-04-26,5,"VIG"
"E15",-0.0974121280014515,2022-04-26,5,"VIG"
"E16",-0.110751822590828,2022-04-26,5,"VIG"
"E17",-0.13939368724823,2022-04-26,5,"VIG"
"K01",-0.150546878576279,2022-04-26,5,"VIG"
"K02",-0.101491596549749,2022-04-26,5,"VIG"
"K03",-0.143529385328293,2022-04-26,5,"VIG"
"K04",-0.171337246894836,2022-04-26,5,"VIG"
"K05",-0.107212476432323,2022-04-26,5,"VIG"
"K06",-0.136726424098015,2022-04-26,5,"VIG"
"K07",-0.117252141237259,2022-04-26,5,"VIG"
"K08",-0.147071585059166,2022-04-26,5,"VIG"
"K09",-0.190619364380836,2022-04-26,5,"VIG"
"K10",-0.197436191141605,2022-04-26,5,"VIG"
"K11",-0.191438719630241,2022-04-26,5,"VIG"
"K12",-0.176378339529037,2022-04-26,5,"VIG"
"K13",-0.230327740311623,2022-04-26,5,"VIG"
"K14",-0.189078494906425,2022-04-26,5,"VIG"
"K15",-0.186363637447357,2022-04-26,5,"VIG"
"S09",-0.158798277378082,2022-04-26,5,"VIG"
"S13",-0.181192517280579,2022-04-26,5,"VIG"
"S14",-0.172749370336533,2022-04-26,5,"VIG"
"S15",-0.185800209641457,2022-04-26,5,"VIG"
"S16",-0.137833312153816,2022-04-26,5,"VIG"
"S17",-0.159228622913361,2022-04-26,5,"VIG"
"S18",-0.171335488557816,2022-04-26,5,"VIG"
"S19",-0.164426870644093,2022-04-26,5,"VIG"
"S20",-0.16870191693306,2022-04-26,5,"VIG"
"S21",-0.13988097012043,2022-04-26,5,"VIG"
"S22",-0.138965599238873,2022-04-26,5,"VIG"
"S23",-0.15190900862217,2022-04-26,5,"VIG"
"S25",-0.11961355060339,2022-04-26,5,"VIG"
"S26",-0.0663589239120483,2022-04-26,5,"VIG"
"S27",-0.0562347136437893,2022-04-26,5,"VIG"
"S28",-0.147623032331467,2022-04-26,5,"VIG"
"S29",-0.161957249045372,2022-04-26,5,"VIG"
"S30",-0.111279331147671,2022-04-26,5,"VIG"
"S31",-0.111472617834806,2022-04-26,5,"VIG"
"S32",-0.194790497422218,2022-04-26,5,"VIG"
"S33",-0.147892743349075,2022-04-26,5,"VIG"
"E7",0.0810154676437378,2022-04-26,5,"TCARI"
"E8",0.102886341512203,2022-04-26,5,"TCARI"
"E9",0.122536420822144,2022-04-26,5,"TCARI"
"E10",0.0862308032810688,2022-04-26,5,"TCARI"
"E11",0.112208917737007,2022-04-26,5,"TCARI"
"E12",0.118617512285709,2022-04-26,5,"TCARI"
"E13",0.111119940876961,2022-04-26,5,"TCARI"
"E14",0.0945944637060165,2022-04-26,5,"TCARI"
"E15",0.100437249988317,2022-04-26,5,"TCARI"
"E16",0.0981857031583786,2022-04-26,5,"TCARI"
"E17",0.0860213935375214,2022-04-26,5,"TCARI"
"K01",0.0740278586745262,2022-04-26,5,"TCARI"
"K02",0.102937135845423,2022-04-26,5,"TCARI"
"K03",0.0976516157388687,2022-04-26,5,"TCARI"
"K04",0.0801425464451313,2022-04-26,5,"TCARI"
"K05",0.113322243094444,2022-04-26,5,"TCARI"
"K06",0.088533665984869,2022-04-26,5,"TCARI"
"K07",0.10966531932354,2022-04-26,5,"TCARI"
"K08",0.0874186530709267,2022-04-26,5,"TCARI"
"K09",0.073387436568737,2022-04-26,5,"TCARI"
"K10",0.0721043534576893,2022-04-26,5,"TCARI"
"K11",0.0714733004570007,2022-04-26,5,"TCARI"
"K12",0.0890476927161217,2022-04-26,5,"TCARI"
"K13",0.0183636816218495,2022-04-26,5,"TCARI"
"K14",0.0860380530357361,2022-04-26,5,"TCARI"
"K15",0.070919819176197,2022-04-26,5,"TCARI"
"S09",0.0919258967041969,2022-04-26,5,"TCARI"
"S13",0.0962961316108704,2022-04-26,5,"TCARI"
"S14",0.0886797830462456,2022-04-26,5,"TCARI"
"S15",0.0903059393167496,2022-04-26,5,"TCARI"
"S16",0.105489484965801,2022-04-26,5,"TCARI"
"S17",0.093869186937809,2022-04-26,5,"TCARI"
"S18",0.0923973619937897,2022-04-26,5,"TCARI"
"S19",0.0840235091745853,2022-04-26,5,"TCARI"
"S20",0.0896861329674721,2022-04-26,5,"TCARI"
"S21",0.0982143878936768,2022-04-26,5,"TCARI"
"S22",0.102094858884811,2022-04-26,5,"TCARI"
"S23",0.101931661367416,2022-04-26,5,"TCARI"
"S25",0.0938050262629986,2022-04-26,5,"TCARI"
"S26",0.113228835165501,2022-04-26,5,"TCARI"
"S27",0.110342025756836,2022-04-26,5,"TCARI"
"S28",0.0746727734804153,2022-04-26,5,"TCARI"
"S29",0.0893769711256027,2022-04-26,5,"TCARI"
"S30",0.119476407766342,2022-04-26,5,"TCARI"
"S31",0.118959281593561,2022-04-26,5,"TCARI"
"S32",0.0720900520682335,2022-04-26,5,"TCARI"
"S33",0.0869578793644905,2022-04-26,5,"TCARI"
"E7",3.28999999510415e-06,2022-06-20,7,"B1"
"E8",3.28999999510415e-06,2022-06-20,7,"B1"
"E9",4.38000006397488e-06,2022-06-20,7,"B1"
"E10",3.98000020140898e-06,2022-06-20,7,"B1"
"E11",3.16999989991018e-06,2022-06-20,7,"B1"
"E12",2.72500005848997e-06,2022-06-20,7,"B1"
"E13",3.00000010611257e-06,2022-06-20,7,"B1"
"E14",3.52000006387243e-06,2022-06-20,7,"B1"
"E15",4.13999987358693e-06,2022-06-20,7,"B1"
"E16",4.16000011682627e-06,2022-06-20,7,"B1"
"E17",4.29000010626623e-06,2022-06-20,7,"B1"
"K01",2.86999988929892e-06,2022-06-20,7,"B1"
"K02",2.92000004264992e-06,2022-06-20,7,"B1"
"K03",3.07999994220154e-06,2022-06-20,7,"B1"
"K04",3.16999989991018e-06,2022-06-20,7,"B1"
"K05",3.16999989991018e-06,2022-06-20,7,"B1"
"K06",2.92999993689591e-06,2022-06-20,7,"B1"
"K07",3.3700000585668e-06,2022-06-20,7,"B1"
"K08",4.2699998630269e-06,2022-06-20,7,"B1"
"K09",5.55999986318056e-06,2022-06-20,7,"B1"
"K10",5.67000006412854e-06,2022-06-20,7,"B1"
"K11",5.75000012759119e-06,2022-06-20,7,"B1"
"K12",5.36000015927129e-06,2022-06-20,7,"B1"
"K13",6.79000004311092e-06,2022-06-20,7,"B1"
"K14",5.85999987379182e-06,2022-06-20,7,"B1"
"K15",5.85999987379182e-06,2022-06-20,7,"B1"
"S09",4.73999989480944e-06,2022-06-20,7,"B1"
"S13",5.50000004295725e-06,2022-06-20,7,"B1"
"S14",5.60999978915788e-06,2022-06-20,7,"B1"
"S15",5.87000022278517e-06,2022-06-20,7,"B1"
"S16",3.91999992643832e-06,2022-06-20,7,"B1"
"S17",5.24999995832331e-06,2022-06-20,7,"B1"
"S18",4.43999988419819e-06,2022-06-20,7,"B1"
"S19",4.16000011682627e-06,2022-06-20,7,"B1"
"S20",4.74999978905544e-06,2022-06-20,7,"B1"
"S21",3.80999995286402e-06,2022-06-20,7,"B1"
"S22",3.56999998984975e-06,2022-06-20,7,"B1"
"S23",5.24999995832331e-06,2022-06-20,7,"B1"
"S25",3.61999991582707e-06,2022-06-20,7,"B1"
"S26",3.0999999580672e-06,2022-06-20,7,"B1"
"S27",3.0999999580672e-06,2022-06-20,7,"B1"
"S28",3.18999991577584e-06,2022-06-20,7,"B1"
"S29",4.22999983129557e-06,2022-06-20,7,"B1"
"S30",4.71000021207146e-06,2022-06-20,7,"B1"
"S31",4.31999978900421e-06,2022-06-20,7,"B1"
"S32",5.66000016988255e-06,2022-06-20,7,"B1"
"S33",3.4899999263871e-06,2022-06-20,7,"B1"
"E7",3.95999995816965e-06,2022-06-20,7,"B2"
"E8",3.84000031772302e-06,2022-06-20,7,"B2"
"E9",6.63999981043162e-06,2022-06-20,7,"B2"
"E10",5.22999994245765e-06,2022-06-20,7,"B2"
"E11",2.64999994215032e-06,2022-06-20,7,"B2"
"E12",3.40000019605213e-06,2022-06-20,7,"B2"
"E13",3.48000003214111e-06,2022-06-20,7,"B2"
"E14",3.74000001102104e-06,2022-06-20,7,"B2"
"E15",4.74000012218312e-06,2022-06-20,7,"B2"
"E16",5.47999979971792e-06,2022-06-20,7,"B2"
"E17",5.46999990547192e-06,2022-06-20,7,"B2"
"K01",2.91000003471709e-06,2022-06-20,7,"B2"
"K02",2.90500008759409e-06,2022-06-20,7,"B2"
"K03",4.76000013804878e-06,2022-06-20,7,"B2"
"K04",4.49000003754918e-06,2022-06-20,7,"B2"
"K05",2.600000016173e-06,2022-06-20,7,"B2"
"K06",3.68000019079773e-06,2022-06-20,7,"B2"
"K07",3.48000003214111e-06,2022-06-20,7,"B2"
"K08",6.06999992669444e-06,2022-06-20,7,"B2"
"K09",6.80000039210427e-06,2022-06-20,7,"B2"
"K10",6.98000008014787e-06,2022-06-20,7,"B2"
"K11",7.58000032874406e-06,2022-06-20,7,"B2"
"K12",6.61999979456596e-06,2022-06-20,7,"B2"
"K13",8.71999964147108e-06,2022-06-20,7,"B2"
"K14",5.44999966223259e-06,2022-06-20,7,"B2"
"K15",6.79000004311092e-06,2022-06-20,7,"B2"
"S09",6.18000012764242e-06,2022-06-20,7,"B2"
"S13",7.39000006433344e-06,2022-06-20,7,"B2"
"S14",7.50999970478006e-06,2022-06-20,7,"B2"
"S15",7.33999968360877e-06,2022-06-20,7,"B2"
"S16",3.83500014322635e-06,2022-06-20,7,"B2"
"S17",6.04000001658278e-06,2022-06-20,7,"B2"
"S18",5.35999970452394e-06,2022-06-20,7,"B2"
"S19",5.65499999538588e-06,2022-06-20,7,"B2"
"S20",5.51999983144924e-06,2022-06-20,7,"B2"
"S21",4.56999987363815e-06,2022-06-20,7,"B2"
"S22",4.22000016442325e-06,2022-06-20,7,"B2"
"S23",6.14000009591109e-06,2022-06-20,7,"B2"
"S25",4.75000024380279e-06,2022-06-20,7,"B2"
"S26",3.07999994220154e-06,2022-06-20,7,"B2"
"S27",3.05000003208988e-06,2022-06-20,7,"B2"
"S28",3.95000006392365e-06,2022-06-20,7,"B2"
"S29",5.97999996898579e-06,2022-06-20,7,"B2"
"S30",5.66000016988255e-06,2022-06-20,7,"B2"
"S31",5.46999990547192e-06,2022-06-20,7,"B2"
"S32",7.24000028640148e-06,2022-06-20,7,"B2"
"S33",4.41000020146021e-06,2022-06-20,7,"B2"
"E7",7.98000019130995e-06,2022-06-20,7,"B3"
"E8",7.35000003260211e-06,2022-06-20,7,"B3"
"E9",1.0199999451288e-05,2022-06-20,7,"B3"
"E10",8.86999987415038e-06,2022-06-20,7,"B3"
"E11",5.63999992664321e-06,2022-06-20,7,"B3"
"E12",6.69500013827928e-06,2022-06-20,7,"B3"
"E13",7.02000033925287e-06,2022-06-20,7,"B3"
"E14",7.28000031813281e-06,2022-06-20,7,"B3"
"E15",8.17000045572058e-06,2022-06-20,7,"B3"
"E16",8.79999970493373e-06,2022-06-20,7,"B3"
"E17",9.25500035009463e-06,2022-06-20,7,"B3"
"K01",5.99999998485146e-06,2022-06-20,7,"B3"
"K02",6.31999955658102e-06,2022-06-20,7,"B3"
"K03",8.0600002547726e-06,2022-06-20,7,"B3"
"K04",8.08000004326459e-06,2022-06-20,7,"B3"
"K05",5.97999996898579e-06,2022-06-20,7,"B3"
"K06",6.70000008540228e-06,2022-06-20,7,"B3"
"K07",7.00999999025953e-06,2022-06-20,7,"B3"
"K08",9.60000033956021e-06,2022-06-20,7,"B3"
"K09",1.09399998109438e-05,2022-06-20,7,"B3"
"K10",1.09499997051898e-05,2022-06-20,7,"B3"
"K11",1.18199995995383e-05,2022-06-20,7,"B3"
"K12",1.02599997262587e-05,2022-06-20,7,"B3"
"K13",1.34899996737659e-05,2022-06-20,7,"B3"
"K14",8.88999966264237e-06,2022-06-20,7,"B3"
"K15",1.07000005300506e-05,2022-06-20,7,"B3"
"S09",1.02799995147507e-05,2022-06-20,7,"B3"
"S13",1.21000002764049e-05,2022-06-20,7,"B3"
"S14",1.20400000014342e-05,2022-06-20,7,"B3"
"S15",1.19599999379716e-05,2022-06-20,7,"B3"
"S16",7.6850001278217e-06,2022-06-20,7,"B3"
"S17",1.00500001281034e-05,2022-06-20,7,"B3"
"S18",9.37000004341826e-06,2022-06-20,7,"B3"
"S19",9.80500044533983e-06,2022-06-20,7,"B3"
"S20",9.58999953581952e-06,2022-06-20,7,"B3"
"S21",8.50000014906982e-06,2022-06-20,7,"B3"
"S22",8.38500000099884e-06,2022-06-20,7,"B3"
"S23",1.0199999451288e-05,2022-06-20,7,"B3"
"S25",8.40499978949083e-06,2022-06-20,7,"B3"
"S26",6.1999999161344e-06,2022-06-20,7,"B3"
"S27",6.1999999161344e-06,2022-06-20,7,"B3"
"S28",9.05999968381366e-06,2022-06-20,7,"B3"
"S29",9.89999989542412e-06,2022-06-20,7,"B3"
"S30",9.36000014917227e-06,2022-06-20,7,"B3"
"S31",9.20500042411732e-06,2022-06-20,7,"B3"
"S32",1.22199999168515e-05,2022-06-20,7,"B3"
"S33",8.05000036052661e-06,2022-06-20,7,"B3"
"E7",7.2099996941688e-06,2022-06-20,7,"B4"
"E8",7.86999953561462e-06,2022-06-20,7,"B4"
"E9",1.32300001496333e-05,2022-06-20,7,"B4"
"E10",1.03649999800837e-05,2022-06-20,7,"B4"
"E11",4.85000009575742e-06,2022-06-20,7,"B4"
"E12",6.38000005892536e-06,2022-06-20,7,"B4"
"E13",6.6699994931696e-06,2022-06-20,7,"B4"
"E14",6.44000010652235e-06,2022-06-20,7,"B4"
"E15",9.3099997684476e-06,2022-06-20,7,"B4"
"E16",1.12300003820565e-05,2022-06-20,7,"B4"
"E17",1.07849996311415e-05,2022-06-20,7,"B4"
"K01",6.39000018054503e-06,2022-06-20,7,"B4"
"K02",5.11999974150967e-06,2022-06-20,7,"B4"
"K03",1.0159999874304e-05,2022-06-20,7,"B4"
"K04",9.6150001809292e-06,2022-06-20,7,"B4"
"K05",4.21000004280359e-06,2022-06-20,7,"B4"
"K06",7.27000019651314e-06,2022-06-20,7,"B4"
"K07",6.91500008542789e-06,2022-06-20,7,"B4"
"K08",1.35499994939892e-05,2022-06-20,7,"B4"
"K09",1.4049999663257e-05,2022-06-20,7,"B4"
"K10",1.51849999383558e-05,2022-06-20,7,"B4"
"K11",1.68400001712143e-05,2022-06-20,7,"B4"
"K12",1.43649995152373e-05,2022-06-20,7,"B4"
"K13",1.89250004041241e-05,2022-06-20,7,"B4"
"K14",1.22100000226055e-05,2022-06-20,7,"B4"
"K15",1.50599998960388e-05,2022-06-20,7,"B4"
"S09",1.32300001496333e-05,2022-06-20,7,"B4"
"S13",1.65600004038424e-05,2022-06-20,7,"B4"
"S14",1.65399997058557e-05,2022-06-20,7,"B4"
"S15",1.60799991135718e-05,2022-06-20,7,"B4"
"S16",7.11000006958784e-06,2022-06-20,7,"B4"
"S17",1.29249997371517e-05,2022-06-20,7,"B4"
"S18",1.19199994514929e-05,2022-06-20,7,"B4"
"S19",1.23700001495308e-05,2022-06-20,7,"B4"
"S20",1.24600001072395e-05,2022-06-20,7,"B4"
"S21",8.51999993756181e-06,2022-06-20,7,"B4"
"S22",8.08500044513494e-06,2022-06-20,7,"B4"
"S23",1.33399989863392e-05,2022-06-20,7,"B4"
"S25",9.82999972620746e-06,2022-06-20,7,"B4"
"S26",6.15999988440308e-06,2022-06-20,7,"B4"
"S27",5.95999972574646e-06,2022-06-20,7,"B4"
"S28",6.75999990562559e-06,2022-06-20,7,"B4"
"S29",1.25200003822101e-05,2022-06-20,7,"B4"
"S30",1.16900000648457e-05,2022-06-20,7,"B4"
"S31",1.13050000436488e-05,2022-06-20,7,"B4"
"S32",1.50099995153141e-05,2022-06-20,7,"B4"
"S33",9.20999991649296e-06,2022-06-20,7,"B4"
"E7",1.53199998749187e-05,2022-06-20,7,"B5"
"E8",1.50099995153141e-05,2022-06-20,7,"B5"
"E9",1.87900004675612e-05,2022-06-20,7,"B5"
"E10",1.71900010172976e-05,2022-06-20,7,"B5"
"E11",1.15099992399337e-05,2022-06-20,7,"B5"
"E12",1.27100001918734e-05,2022-06-20,7,"B5"
"E13",1.35199998112512e-05,2022-06-20,7,"B5"
"E14",1.4260000170907e-05,2022-06-20,7,"B5"
"E15",1.5535000784439e-05,2022-06-20,7,"B5"
"E16",1.71600004250649e-05,2022-06-20,7,"B5"
"E17",1.73400003404822e-05,2022-06-20,7,"B5"
"K01",1.23150002764305e-05,2022-06-20,7,"B5"
"K02",1.2980000974494e-05,2022-06-20,7,"B5"
"K03",1.67300004250137e-05,2022-06-20,7,"B5"
"K04",1.65000001288718e-05,2022-06-20,7,"B5"
"K05",1.282999983232e-05,2022-06-20,7,"B5"
"K06",1.38899995363317e-05,2022-06-20,7,"B5"
"K07",1.4414999895962e-05,2022-06-20,7,"B5"
"K08",1.97999997908482e-05,2022-06-20,7,"B5"
"K09",2.16000007640105e-05,2022-06-20,7,"B5"
"K10",2.22800008486956e-05,2022-06-20,7,"B5"
"K11",2.3430000510416e-05,2022-06-20,7,"B5"
"K12",2.0800000129384e-05,2022-06-20,7,"B5"
"K13",2.55600007221801e-05,2022-06-20,7,"B5"
"K14",1.93599989870563e-05,2022-06-20,7,"B5"
"K15",2.18599998333957e-05,2022-06-20,7,"B5"
"S09",2.03099989448674e-05,2022-06-20,7,"B5"
"S13",2.43899994529784e-05,2022-06-20,7,"B5"
"S14",2.35799998336006e-05,2022-06-20,7,"B5"
"S15",2.36899995798012e-05,2022-06-20,7,"B5"
"S16",1.52700013131835e-05,2022-06-20,7,"B5"
"S17",1.99550004253979e-05,2022-06-20,7,"B5"
"S18",1.99499991140328e-05,2022-06-20,7,"B5"
"S19",1.9350000002305e-05,2022-06-20,7,"B5"
"S20",1.98699999600649e-05,2022-06-20,7,"B5"
"S21",1.64199991559144e-05,2022-06-20,7,"B5"
"S22",1.65599994943477e-05,2022-06-20,7,"B5"
"S23",2.05300002562581e-05,2022-06-20,7,"B5"
"S25",1.67100006365217e-05,2022-06-20,7,"B5"
"S26",1.30099997477373e-05,2022-06-20,7,"B5"
"S27",1.30700009322027e-05,2022-06-20,7,"B5"
"S28",1.64299999596551e-05,2022-06-20,7,"B5"
"S29",1.90200007637031e-05,2022-06-20,7,"B5"
"S30",1.82500007213093e-05,2022-06-20,7,"B5"
"S31",1.8380000256002e-05,2022-06-20,7,"B5"
"S32",2.41500001720851e-05,2022-06-20,7,"B5"
"S33",1.6719999621273e-05,2022-06-20,7,"B5"
"E7",3.49600013578311e-05,2022-06-20,7,"B6"
"E8",3.30600014422089e-05,2022-06-20,7,"B6"
"E9",3.05700013996102e-05,2022-06-20,7,"B6"
"E10",3.28149999404559e-05,2022-06-20,7,"B6"
"E11",3.2259998988593e-05,2022-06-20,7,"B6"
"E12",3.05200010188855e-05,2022-06-20,7,"B6"
"E13",3.15299985231832e-05,2022-06-20,7,"B6"
"E14",3.33800016960595e-05,2022-06-20,7,"B6"
"E15",3.12099982693326e-05,2022-06-20,7,"B6"
"E16",3.07299997075461e-05,2022-06-20,7,"B6"
"E17",3.31400005961768e-05,2022-06-20,7,"B6"
"K01",3.09650004055584e-05,2022-06-20,7,"B6"
"K02",3.21500010613818e-05,2022-06-20,7,"B6"
"K03",3.34500000462867e-05,2022-06-20,7,"B6"
"K04",3.45900007232558e-05,2022-06-20,7,"B6"
"K05",3.45100015692879e-05,2022-06-20,7,"B6"
"K06",3.50699992850423e-05,2022-06-20,7,"B6"
"K07",3.39500002155546e-05,2022-06-20,7,"B6"
"K08",3.07500013150275e-05,2022-06-20,7,"B6"
"K09",3.5080000088783e-05,2022-06-20,7,"B6"
"K10",3.55000011040829e-05,2022-06-20,7,"B6"
"K11",3.44899999618065e-05,2022-06-20,7,"B6"
"K12",3.2410000130767e-05,2022-06-20,7,"B6"
"K13",3.52799997926923e-05,2022-06-20,7,"B6"
"K14",3.41699997079559e-05,2022-06-20,7,"B6"
"K15",3.44600011885632e-05,2022-06-20,7,"B6"
"S09",3.42899984389078e-05,2022-06-20,7,"B6"
"S13",3.75000017811544e-05,2022-06-20,7,"B6"
"S14",3.59299992851447e-05,2022-06-20,7,"B6"
"S15",3.69000008504372e-05,2022-06-20,7,"B6"
"S16",3.43300016538706e-05,2022-06-20,7,"B6"
"S17",3.45199987350497e-05,2022-06-20,7,"B6"
"S18",3.44500003848225e-05,2022-06-20,7,"B6"
"S19",3.4969998523593e-05,2022-06-20,7,"B6"
"S20",3.43399988196325e-05,2022-06-20,7,"B6"
"S21",3.45799999195151e-05,2022-06-20,7,"B6"
"S22",3.4774999221554e-05,2022-06-20,7,"B6"
"S23",3.56400014425162e-05,2022-06-20,7,"B6"
"S25",3.30699986079708e-05,2022-06-20,7,"B6"
"S26",3.18200000037905e-05,2022-06-20,7,"B6"
"S27",3.18899983540177e-05,2022-06-20,7,"B6"
"S28",3.359000038472e-05,2022-06-20,7,"B6"
"S29",3.45000007655472e-05,2022-06-20,7,"B6"
"S30",3.16699988616165e-05,2022-06-20,7,"B6"
"S31",3.2520001695957e-05,2022-06-20,7,"B6"
"S32",3.52999995811842e-05,2022-06-20,7,"B6"
"S33",3.30500006384682e-05,2022-06-20,7,"B6"
"E7",3.9999998989515e-05,2022-06-20,7,"B7"
"E8",3.83100014005322e-05,2022-06-20,7,"B7"
"E9",3.37999990733806e-05,2022-06-20,7,"B7"
"E10",3.76399984816089e-05,2022-06-20,7,"B7"
"E11",3.77600008505397e-05,2022-06-20,7,"B7"
"E12",3.58799989044201e-05,2022-06-20,7,"B7"
"E13",3.64699990313966e-05,2022-06-20,7,"B7"
"E14",3.87299987778533e-05,2022-06-20,7,"B7"
"E15",3.61999991582707e-05,2022-06-20,7,"B7"
"E16",3.47499990311917e-05,2022-06-20,7,"B7"
"E17",3.73100010619964e-05,2022-06-20,7,"B7"
"K01",3.65099986083806e-05,2022-06-20,7,"B7"
